Name,Genus-4D
13n_1846,2
13n_1847,1
13n_1848,1
13n_1849,0
13n_1850,2
13n_1851,3
13n_1852,1
13n_1853,1
13n_1854,1
13n_1855,1
13n_1856,1
13n_1857,1
13n_1858,1
13n_1859,1
13n_1860,1
13n_1861,1
13n_1862,2
13n_1863,1
13n_1864,1
13n_1865,1
13n_1866,1
13n_1867,2
13n_1868,1
13n_1870,2
13n_1871,2
13n_1872,1
13n_1873,1
13n_1874,1
13n_1875,1
13n_1876,2
13n_1877,1
13n_1878,2
13n_1879,2
13n_1880,1
13n_1881,2
13n_1882,1
13n_1883,1
13n_1884,1
13n_1885,1
13n_1886,1
13n_1887,1
13n_1888,1
13n_1889,1
13n_1890,1
13n_1891,2
13n_1892,1
13n_1893,1
13n_1894,2
13n_1896,1
13n_1897,2
13n_1898,1
13n_1899,1
13n_1900,1
13n_1901,1
13n_1902,2
13n_1903,1
13n_1904,1
13n_1905,4
13n_1906,2
13n_1907,3
13n_1908,1
13n_1909,3
13n_1910,1
13n_1911,1
13n_1912,2
13n_1913,1
13n_1914,1
13n_1915,1
13n_1916,2
13n_1917,1
13n_1918,1
13n_1919,0
13n_1920,2
13n_1922,0
13n_1923,1
13n_1924,1
13n_1925,1
13n_1926,2
13n_1927,3
13n_1928,4
13n_1929,3
13n_1930,1
13n_1931,1
13n_1932,1
13n_1933,3
13n_1934,2
13n_1935,1
13n_1936,3
13n_1937,3
13n_1938,2
13n_1939,1
13n_1940,1
13n_1941,1
13n_1942,1
13n_1943,1
13n_1944,1
13n_1945,1
13n_1946,1
13n_1948,1
13n_1949,3
13n_1950,2
13n_1951,1
13n_1952,2
13n_1953,1
13n_1954,4
13n_1955,1
13n_1956,1
13n_1957,1
13n_1958,1
13n_1959,2
13n_1960,1
13n_1961,3
13n_1962,1
13n_1963,3
13n_1964,1
13n_1965,1
13n_1966,1
13n_1967,1
13n_1968,1
13n_1969,1
13n_1970,1
13n_1971,0
13n_1972,1
13n_1974,1
13n_1975,2
13n_1976,3
13n_1977,3
13n_1978,2
13n_1979,1
13n_1980,2
13n_1981,2
13n_1982,1
13n_1983,1
13n_1984,1
13n_1985,1
13n_1986,2
13n_1987,3
13n_1988,1
13n_1989,0
13n_1990,1
13n_1991,1
13n_1992,1
13n_1993,2
13n_1994,1
13n_1995,0
13n_1996,3
13n_1997,1
13n_1998,3
13n_2000,1
13n_2001,2
13n_2002,2
13n_2003,1
13n_2004,1
13n_2005,1
13n_2006,1
13n_2007,2
13n_2008,1
13n_2009,2
13n_2010,1
13n_2011,2
13n_2012,1
13n_2013,2
13n_2014,1
13n_2015,1
13n_2016,4
13n_2017,3
13n_2018,2
13n_2019,4
13n_2020,1
13n_2021,1
13n_2022,1
13n_2023,3
13n_2024,1
13n_2026,2
13n_2027,1
13n_2028,1
13n_2029,1
13n_2030,2
13n_2031,4
13n_2032,1
13n_2033,1
13n_2034,1
13n_2035,1
13n_2036,0
13n_2037,1
13n_2038,3
13n_2039,1
13n_2040,2
13n_2041,1
13n_2042,1
13n_2043,1
13n_2044,1
13n_2045,1
13n_2046,2
13n_2047,1
13n_2048,3
13n_2049,2
13n_2050,1
13n_2052,1
13n_2053,1
13n_2054,2
13n_2055,0
13n_2056,1
13n_2057,1
13n_2058,1
13n_2059,2
13n_2060,1
13n_2061,2
13n_2062,3
13n_2063,1
13n_2064,1
13n_2065,2
13n_2066,1
13n_2067,1
13n_2068,1
13n_2069,0
13n_2070,1
13n_2071,1
13n_2072,1
13n_2073,1
13n_2074,2
13n_2075,2
13n_2076,1
13n_2078,1
13n_2079,1
13n_2080,1
13n_2081,1
13n_2082,0
13n_2083,1
13n_2084,1
13n_2085,1
13n_2086,1
13n_2087,1
13n_2088,1
13n_2089,2
13n_2090,1
13n_2091,1
13n_2092,2
13n_2093,1
13n_2094,1
13n_2095,2
13n_2096,1
13n_2097,1
13n_2098,1
13n_2099,2
13n_2100,1
13n_2101,2
13n_2102,3
13n_2104,2
13n_2105,1
13n_2106,2
13n_2107,1
13n_2108,1
13n_2109,2
13n_2110,3
13n_2111,2
13n_2112,1
13n_2113,3
13n_2114,3
13n_2115,1
13n_2116,1
13n_2117,1
13n_2118,1
13n_2119,1
13n_2120,2
13n_2121,2
13n_2122,1
13n_2123,2
13n_2124,1
13n_2125,2
13n_2126,2
13n_2127,1
13n_2128,2
13n_2130,3
13n_2131,2
13n_2132,3
13n_2133,2
13n_2134,1
13n_2135,1
13n_2136,2
13n_2137,1
13n_2138,0
13n_2139,1
13n_2140,1
13n_2141,2
13n_2142,2
13n_2143,1
13n_2144,3
13n_2145,1
13n_2146,2
13n_2147,1
13n_2148,1
13n_2149,1
13n_2150,1
13n_2151,1
13n_2152,1
13n_2153,1
13n_2154,2
13n_2156,1
13n_2157,2
13n_2158,0
13n_2159,2
13n_2160,1
13n_2161,1
13n_2162,1
13n_2163,2
13n_2164,1
13n_2165,1
13n_2166,3
13n_2167,2
13n_2168,1
13n_2169,0
13n_2170,1
13n_2171,3
13n_2172,2
13n_2173,0
13n_2174,1
13n_2175,1
13n_2176,1
13n_2177,1
13n_2178,2
13n_2179,3
13n_2180,1
13n_2182,1
13n_2183,2
13n_2184,1
13n_2185,1
13n_2186,1
13n_2187,1
13n_2188,1
13n_2189,1
13n_2190,2
13n_2191,1
13n_2192,4
13n_2193,1
13n_2194,2
13n_2195,2
13n_2196,3
13n_2197,2
13n_2198,0
13n_2199,0
13n_2200,3
13n_2201,1
13n_2202,1
13n_2203,2
13n_2204,3
13n_2205,1
13n_2206,1
13n_2208,1
13n_2209,0
13n_2210,1
13n_2211,2
13n_2212,1
13n_2213,2
13n_2214,1
13n_2215,1
13n_2216,1
13n_2217,1
13n_2218,1
13n_2219,3
13n_2220,2
13n_2221,1
13n_2222,1
13n_2223,1
13n_2224,1
13n_2225,1
13n_2226,1
13n_2227,1
13n_2228,1
13n_2229,1
13n_2230,1
13n_2231,1
13n_2232,1
13n_2234,3
13n_2235,2
13n_2236,1
13n_2237,1
13n_2238,1
13n_2239,2
13n_2240,1
13n_2241,1
13n_2242,2
13n_2243,1
13n_2244,1
13n_2245,1
13n_2246,1
13n_2247,1
13n_2248,1
13n_2249,1
13n_2250,1
13n_2251,1
13n_2252,2
13n_2253,2
13n_2254,1
13n_2255,1
13n_2256,1
13n_2257,1
13n_2258,1
13n_2260,2
13n_2261,1
13n_2262,1
13n_2263,1
13n_2264,1
13n_2265,1
13n_2266,1
13n_2267,1
13n_2268,1
13n_2269,1
13n_2270,2
13n_2271,2
13n_2272,2
13n_2273,1
13n_2274,1
13n_2275,0
13n_2276,1
13n_2277,0
13n_2278,1
13n_2279,1
13n_2280,1
13n_2281,3
13n_2282,1
13n_2283,1
13n_2284,1
13n_2286,1
13n_2287,2
13n_2288,2
13n_2289,2
13n_2290,0
13n_2291,1
13n_2292,2
13n_2293,1
13n_2294,2
13n_2295,1
13n_2296,1
13n_2297,1
13n_2298,3
13n_2299,1
13n_2300,0
13n_2301,1
13n_2302,2
13n_2303,1
13n_2304,1
13n_2305,2
13n_2306,3
13n_2307,4
13n_2308,1
13n_2309,2
13n_2310,1
13n_2312,2
13n_2313,1
13n_2314,1
13n_2315,1
13n_2316,1
13n_2317,2
13n_2318,3
13n_2319,1
13n_2320,2
13n_2321,1
13n_2322,1
13n_2323,1
13n_2324,1
13n_2325,1
13n_2326,1
13n_2327,1
13n_2328,1
13n_2329,1
13n_2330,1
13n_2331,1
13n_2332,1
13n_2333,1
13n_2334,2
13n_2335,2
13n_2336,1
13n_2338,1
13n_2339,1
13n_2340,1
13n_2341,1
13n_2342,0
13n_2343,1
13n_2344,1
13n_2345,2
13n_2346,2
13n_2347,1
13n_2348,1
13n_2349,1
13n_2350,1
13n_2351,1
13n_2352,1
13n_2353,2
13n_2354,4
13n_2355,2
13n_2356,3
13n_2357,2
13n_2358,3
13n_2359,1
13n_2360,1
13n_2361,1
13n_2362,2
13n_2364,3
13n_2365,2
13n_2366,1
13n_2367,1
13n_2368,3
13n_2369,2
13n_2370,1
13n_2371,2
13n_2372,1
13n_2373,1
13n_2374,3
13n_2375,2
13n_2376,0
13n_2377,1
13n_2378,1
13n_2379,2
13n_2380,1
13n_2381,1
13n_2382,1
13n_2383,1
13n_2384,1
13n_2385,2
13n_2386,1
13n_2387,1
13n_2388,1
13n_2390,4
13n_2391,3
13n_2392,3
13n_2393,2
13n_2394,3
13n_2395,2
13n_2396,1
13n_2397,2
13n_2398,1
13n_2399,2
13n_2400,0
13n_2401,0
13n_2402,2
13n_2403,2
13n_2404,3
13n_2405,5
13n_2406,3
13n_2407,2
13n_2408,1
13n_2409,4
13n_2410,1
13n_2411,1
13n_2412,2
13n_2413,2
13n_2414,1
13n_2416,1
13n_2417,3
13n_2418,2
13n_2419,2
13n_2420,3
13n_2421,1
13n_2422,2
13n_2423,2
13n_2424,1
13n_2425,1
13n_2426,1
13n_2427,1
13n_2428,3
13n_2429,1
13n_2430,1
13n_2431,1
13n_2432,1
13n_2433,1
13n_2434,2
13n_2435,1
13n_2436,1
13n_2437,3
13n_2438,1
13n_2439,1
13n_2440,1
13n_2442,2
13n_2443,2
13n_2444,1
13n_2445,0
13n_2446,1
13n_2447,1
13n_2448,1
13n_2449,2
13n_2450,2
13n_2451,0
13n_2452,3
13n_2453,1
13n_2454,1
13n_2455,1
13n_2456,1
13n_2457,1
13n_2458,1
13n_2459,1
13n_2460,2
13n_2461,2
13n_2462,2
13n_2463,1
13n_2464,1
13n_2465,3
13n_2466,0
13n_2468,2
13n_2469,1
13n_2470,2
13n_2471,1
13n_2472,1
13n_2473,1
13n_2474,2
13n_2475,1
13n_2476,1
13n_2477,1
13n_2478,1
13n_2479,2
13n_2480,1
13n_2481,2
13n_2482,1
13n_2483,1
13n_2484,1
13n_2485,1
13n_2486,1
13n_2487,1
13n_2488,1
13n_2489,1
13n_2490,2
13n_2491,2
13n_2492,3
13n_2494,1
13n_2495,1
13n_2496,[1;2]
13n_2497,1
13n_2498,1
13n_2499,1
13n_2500,1
13n_2501,2
13n_2502,1
13n_2503,1
13n_2504,1
13n_2505,1
13n_2506,1
13n_2507,1
13n_2508,1
13n_2509,1
13n_2510,1
13n_2511,1
13n_2512,1
13n_2513,1
13n_2514,3
13n_2515,1
13n_2516,1
13n_2517,1
13n_2518,2
13n_2520,0
13n_2521,1
13n_2522,1
13n_2523,1
13n_2524,1
13n_2525,1
13n_2526,2
13n_2527,1
13n_2528,1
13n_2529,1
13n_2530,1
13n_2531,1
13n_2532,2
13n_2533,1
13n_2534,1
13n_2535,1
13n_2536,1
13n_2537,1
13n_2538,1
13n_2539,1
13n_2540,2
13n_2541,1
13n_2542,1
13n_2543,1
13n_2544,2
13n_2546,1
13n_2547,1
13n_2548,1
13n_2549,1
13n_2550,2
13n_2551,1
13n_2552,1
13n_2553,1
13n_2554,1
13n_2555,2
13n_2556,1
13n_2557,2
13n_2558,1
13n_2559,1
13n_2560,2
13n_2561,3
13n_2562,1
13n_2563,2
13n_2564,1
13n_2565,3
13n_2566,2
13n_2567,1
13n_2568,1
13n_2569,2
13n_2570,1
13n_2572,1
13n_2573,1
13n_2574,1
13n_2575,1
13n_2576,2
13n_2577,1
13n_2578,3
13n_2579,1
13n_2580,2
13n_2581,3
13n_2582,1
13n_2583,1
13n_2584,2
13n_2585,1
13n_2586,2
13n_2587,2
13n_2588,1
13n_2589,1
13n_2590,1
13n_2591,1
13n_2592,1
13n_2593,1
13n_2594,1
13n_2595,2
13n_2596,1
13n_2598,1
13n_2599,1
13n_2600,1
13n_2601,3
13n_2602,1
13n_2603,1
13n_2604,2
13n_2605,2
13n_2606,2
13n_2607,2
13n_2608,3
13n_2609,2
13n_2610,1
13n_2611,1
13n_2612,2
13n_2613,1
13n_2614,1
13n_2615,1
13n_2616,1
13n_2617,1
13n_2618,1
13n_2619,1
13n_2620,1
13n_2621,2
13n_2622,1
13n_2624,0
13n_2625,1
13n_2626,1
13n_2627,2
13n_2628,2
13n_2629,1
13n_2630,1
13n_2631,1
13n_2632,1
13n_2633,1
13n_2634,1
13n_2635,1
13n_2636,1
13n_2637,1
13n_2638,1
13n_2639,1
13n_2640,1
13n_2641,1
13n_2642,1
13n_2643,1
13n_2644,2
13n_2645,1
13n_2646,1
13n_2647,1
13n_2648,1
13n_2650,1
13n_2651,1
13n_2652,0
13n_2653,1
13n_2654,1
13n_2655,1
13n_2656,0
13n_2657,2
13n_2658,1
13n_2659,1
13n_2660,1
13n_2661,1
13n_2662,1
13n_2663,1
13n_2664,1
13n_2665,2
13n_2666,2
13n_2667,1
13n_2668,0
13n_2669,1
13n_2670,1
13n_2671,1
13n_2672,2
13n_2673,2
13n_2674,2
13n_2676,1
13n_2677,2
13n_2678,2
13n_2679,1
13n_2680,1
13n_2681,2
13n_2682,1
13n_2683,1
13n_2684,1
13n_2685,2
13n_2686,0
13n_2687,1
13n_2688,1
13n_2689,2
13n_2690,1
13n_2691,2
13n_2692,1
13n_2693,1
13n_2694,1
13n_2695,1
13n_2696,1
13n_2697,2
13n_2698,2
13n_2699,2
13n_2700,1
13n_2702,1
13n_2703,1
13n_2704,1
13n_2705,1
13n_2706,1
13n_2707,1
13n_2708,4
13n_2709,3
13n_2710,4
13n_2711,3
13n_2712,1
13n_2713,1
13n_2714,4
13n_2715,1
13n_2716,1
13n_2717,2
13n_2718,1
13n_2719,1
13n_2720,1
13n_2721,2
13n_2722,1
13n_2723,1
13n_2724,1
13n_2725,4
13n_2726,3
13n_2728,1
13n_2729,2
13n_2730,1
13n_2731,2
13n_2732,3
13n_2733,2
13n_2734,1
13n_2735,1
13n_2736,2
13n_2737,2
13n_2738,2
13n_2739,1
13n_2740,2
13n_2741,1
13n_2742,0
13n_2743,1
13n_2744,0
13n_2745,1
13n_2746,1
13n_2747,0
13n_2748,1
13n_2749,1
13n_2750,1
13n_2751,1
13n_2752,1
13n_2754,1
13n_2755,1
13n_2756,3
13n_2757,1
13n_2758,1
13n_2759,1
13n_2760,1
13n_2761,1
13n_2762,1
13n_2763,1
13n_2764,1
13n_2765,1
13n_2766,1
13n_2767,1
13n_2768,1
13n_2769,1
13n_2770,2
13n_2771,1
13n_2772,1
13n_2773,1
13n_2774,1
13n_2775,1
13n_2776,1
13n_2777,1
13n_2778,1
13n_2780,1
13n_2781,1
13n_2782,1
13n_2783,1
13n_2784,1
13n_2785,2
13n_2786,1
13n_2787,0
13n_2788,1
13n_2789,2
13n_2790,3
13n_2791,1
13n_2792,1
13n_2793,1
13n_2794,1
13n_2795,1
13n_2796,1
13n_2797,1
13n_2798,1
13n_2799,1
13n_2800,1
13n_2801,0
13n_2802,1
13n_2803,3
13n_2804,2
13n_2806,1
13n_2807,1
13n_2808,1
13n_2809,2
13n_2810,2
13n_2811,2
13n_2812,1
13n_2813,2
13n_2814,2
13n_2815,1
13n_2816,1
13n_2817,1
13n_2818,3
13n_2819,2
13n_2820,1
13n_2821,1
13n_2822,1
13n_2823,1
13n_2824,2
13n_2825,1
13n_2826,2
13n_2827,1
13n_2828,1
13n_2829,1
13n_2830,2
13n_2832,1
13n_2833,2
13n_2834,1
13n_2835,1
13n_2836,1
13n_2837,1
13n_2838,1
13n_2839,1
13n_2840,1
13n_2841,1
13n_2842,1
13n_2843,1
13n_2844,1
13n_2845,2
13n_2846,1
13n_2847,1
13n_2848,3
13n_2849,2
13n_2850,1
13n_2851,1
13n_2852,1
13n_2853,1
13n_2854,2
13n_2855,1
13n_2856,2
13n_2858,2
13n_2859,2
13n_2860,1
13n_2861,1
13n_2862,2
13n_2863,1
13n_2864,1
13n_2865,1
13n_2866,1
13n_2867,1
13n_2868,1
13n_2869,1
13n_2870,1
13n_2871,1
13n_2872,1
13n_2873,1
13n_2874,1
13n_2875,1
13n_2876,1
13n_2877,1
13n_2878,1
13n_2879,2
13n_2880,1
13n_2881,2
13n_2882,2
13n_2884,2
13n_2885,0
13n_2886,3
13n_2887,1
13n_2888,1
13n_2889,1
13n_2890,1
13n_2891,1
13n_2892,1
13n_2893,1
13n_2894,1
13n_2895,1
13n_2896,3
13n_2897,4
13n_2898,2
13n_2899,3
13n_2900,2
13n_2901,3
13n_2902,1
13n_2903,3
13n_2904,2
13n_2905,1
13n_2906,2
13n_2907,2
13n_2908,1
13n_2910,1
13n_2911,2
13n_2912,2
13n_2913,2
13n_2914,1
13n_2915,1
13n_2916,2
13n_2917,3
13n_2918,4
13n_2919,1
13n_2920,4
13n_2921,3
13n_2922,2
13n_2923,1
13n_2924,1
13n_2925,1
13n_2926,1
13n_2927,0
13n_2928,1
13n_2929,1
13n_2930,1
13n_2931,1
13n_2932,1
13n_2933,1
13n_2934,0
13n_2936,1
13n_2937,1
13n_2938,1
13n_2939,2
13n_2940,0
13n_2941,4
13n_2942,1
13n_2943,1
13n_2944,3
13n_2945,1
13n_2946,1
13n_2947,2
13n_2948,1
13n_2949,1
13n_2950,0
13n_2951,0
13n_2952,2
13n_2953,1
13n_2954,0
13n_2955,1
13n_2956,1
13n_2957,1
13n_2958,3
13n_2959,4
13n_2960,1
13n_2962,3
13n_2963,2
13n_2964,0
13n_2965,1
13n_2966,1
13n_2967,1
13n_2968,1
13n_2969,1
13n_2970,1
13n_2971,0
13n_2972,3
13n_2973,2
13n_2974,[1;2]
13n_2975,0
13n_2976,1
13n_2977,1
13n_2978,3
13n_2979,1
13n_2980,1
13n_2981,1
13n_2982,2
13n_2983,2
13n_2984,1
13n_2985,1
13n_2986,1
13n_2988,4
13n_2989,1
13n_2990,2
13n_2991,1
13n_2992,1
13n_2993,2
13n_2994,1
13n_2995,1
13n_2996,1
13n_2997,1
13n_2998,2
13n_2999,4
13n_3000,3
13n_3001,2
13n_3002,1
13n_3003,3
13n_3004,2
13n_3005,2
13n_3006,3
13n_3007,3
13n_3008,3
13n_3009,1
13n_3010,2
13n_3011,2
13n_3012,3
13n_3014,1
13n_3015,2
13n_3016,1
13n_3017,1
13n_3018,1
13n_3019,3
13n_3020,3
13n_3021,2
13n_3022,3
13n_3023,1
13n_3024,1
13n_3025,2
13n_3026,3
13n_3027,1
13n_3028,1
13n_3029,2
13n_3030,2
13n_3031,1
13n_3032,1
13n_3033,2
13n_3034,3
13n_3035,1
13n_3036,1
13n_3037,3
13n_3038,2
13n_3040,1
13n_3041,1
13n_3042,2
13n_3043,1
13n_3044,1
13n_3045,1
13n_3046,1
13n_3047,1
13n_3048,2
13n_3049,1
13n_3050,1
13n_3051,1
13n_3052,2
13n_3053,3
13n_3054,4
13n_3055,2
13n_3056,1
13n_3057,1
13n_3058,0
13n_3059,1
13n_3060,2
13n_3061,3
13n_3062,1
13n_3063,1
13n_3064,2
13n_3066,2
13n_3067,0
13n_3068,1
13n_3069,2
13n_3070,2
13n_3071,3
13n_3072,1
13n_3073,1
13n_3074,0
13n_3075,1
13n_3076,2
13n_3077,1
13n_3078,1
13n_3079,4
13n_3080,1
13n_3081,1
13n_3082,3
13n_3083,1
13n_3084,0
13n_3085,2
13n_3086,3
13n_3087,1
13n_3088,1
13n_3089,1
13n_3090,1
13n_3092,0
13n_3093,1
13n_3094,2
13n_3095,1
13n_3096,1
13n_3097,3
13n_3098,1
13n_3099,2
13n_3100,3
13n_3101,1
13n_3102,1
13n_3103,1
13n_3104,1
13n_3105,1
13n_3106,2
13n_3107,1
13n_3108,1
13n_3109,2
13n_3110,0
13n_3111,4
13n_3112,3
13n_3113,1
13n_3114,3
13n_3115,2
13n_3116,1
13n_3118,2
13n_3119,2
13n_3120,1
13n_3121,2
13n_3122,1
13n_3123,1
13n_3124,2
13n_3125,1
13n_3126,1
13n_3127,1
13n_3128,1
13n_3129,2
13n_3130,1
13n_3131,1
13n_3132,2
13n_3133,3
13n_3134,1
13n_3135,1
13n_3136,2
13n_3137,4
13n_3138,3
13n_3139,2
13n_3140,1
13n_3141,1
13n_3142,0
13n_3144,1
13n_3145,2
13n_3146,1
13n_3147,1
13n_3148,1
13n_3149,1
13n_3150,3
13n_3151,1
13n_3152,1
13n_3153,1
13n_3154,2
13n_3155,1
13n_3156,1
13n_3157,1
13n_3158,0
13n_3159,1
13n_3160,1
13n_3161,1
13n_3162,0
13n_3163,1
13n_3164,1
13n_3165,1
13n_3166,3
13n_3167,2
13n_3168,4
13n_3170,1
13n_3171,1
13n_3172,2
13n_3173,0
13n_3174,2
13n_3175,1
13n_3176,1
13n_3177,2
13n_3178,1
13n_3179,2
13n_3180,1
13n_3181,1
13n_3182,1
13n_3183,1
13n_3184,1
13n_3185,1
13n_3186,1
13n_3187,1
13n_3188,1
13n_3189,1
13n_3190,1
13n_3191,2
13n_3192,1
13n_3193,1
13n_3194,0
13n_3196,2
13n_3197,1
13n_3198,1
13n_3199,2
13n_3200,2
13n_3201,1
13n_3202,1
13n_3203,2
13n_3204,2
13n_3205,1
13n_3206,3
13n_3207,1
13n_3208,1
13n_3209,1
13n_3210,3
13n_3211,1
13n_3212,3
13n_3213,1
13n_3214,2
13n_3215,1
13n_3216,1
13n_3217,2
13n_3218,1
13n_3219,2
13n_3220,1
13n_3222,1
13n_3223,1
13n_3224,3
13n_3225,1
13n_3226,1
13n_3227,1
13n_3228,1
13n_3229,1
13n_3230,1
13n_3231,2
13n_3232,1
13n_3233,1
13n_3234,1
13n_3235,1
13n_3236,1
13n_3237,1
13n_3238,1
13n_3239,2
13n_3240,1
13n_3241,1
13n_3242,1
13n_3243,1
13n_3244,2
13n_3245,1
13n_3246,0
13n_3248,1
13n_3249,1
13n_3250,1
13n_3251,2
13n_3252,1
13n_3253,2
13n_3254,2
13n_3255,1
13n_3256,3
13n_3257,2
13n_3258,1
13n_3259,1
13n_3260,2
13n_3261,2
13n_3262,1
13n_3263,2
13n_3264,1
13n_3265,1
13n_3266,1
13n_3267,3
13n_3268,2
13n_3269,1
13n_3270,1
13n_3271,2
13n_3272,0
13n_3274,2
13n_3275,1
13n_3276,2
13n_3277,1
13n_3278,1
13n_3279,1
13n_3280,2
13n_3281,1
13n_3282,1
13n_3283,1
13n_3284,1
13n_3285,1
13n_3286,1
13n_3287,1
13n_3288,1
13n_3289,1
13n_3290,1
13n_3291,1
13n_3292,2
13n_3293,4
13n_3294,2
13n_3295,1
13n_3296,1
13n_3297,2
13n_3298,1
13n_3300,1
13n_3301,1
13n_3302,2
13n_3303,3
13n_3304,1
13n_3305,1
13n_3306,1
13n_3307,2
13n_3308,1
13n_3309,1
13n_3310,1
13n_3311,2
13n_3312,1
13n_3313,1
13n_3314,3
13n_3315,1
13n_3316,1
13n_3317,1
13n_3318,1
13n_3319,2
13n_3320,1
13n_3321,1
13n_3322,1
13n_3323,1
13n_3324,1
13n_3326,2
13n_3327,1
13n_3328,1
13n_3329,2
13n_3330,1
13n_3331,1
13n_3332,1
13n_3333,1
13n_3334,1
13n_3335,3
13n_3336,1
13n_3337,3
13n_3338,1
13n_3339,2
13n_3340,1
13n_3341,2
13n_3342,1
13n_3343,1
13n_3344,1
13n_3345,1
13n_3346,1
13n_3347,1
13n_3348,1
13n_3349,2
13n_3350,3
13n_3352,1
13n_3353,1
13n_3354,4
13n_3355,3
13n_3356,2
13n_3357,1
13n_3358,1
13n_3359,2
13n_3360,1
13n_3361,1
13n_3362,1
13n_3363,2
13n_3364,3
13n_3365,2
13n_3366,1
13n_3367,1
13n_3368,1
13n_3369,2
13n_3370,1
13n_3371,1
13n_3372,1
13n_3373,1
13n_3374,1
13n_3375,2
13n_3376,1
13n_3378,1
13n_3379,2
13n_3380,2
13n_3381,1
13n_3382,1
13n_3383,2
13n_3384,1
13n_3385,1
13n_3386,2
13n_3387,1
13n_3388,1
13n_3389,1
13n_3390,3
13n_3391,2
13n_3392,1
13n_3393,2
13n_3394,2
13n_3395,1
13n_3396,1
13n_3397,1
13n_3398,2
13n_3399,1
13n_3400,1
13n_3401,4
13n_3402,1
13n_3404,4
13n_3405,0
13n_3406,4
13n_3407,1
13n_3408,0
13n_3409,4
13n_3410,1
13n_3411,1
13n_3412,1
13n_3413,1
13n_3414,1
13n_3415,1
13n_3416,1
13n_3417,1
13n_3418,2
13n_3419,1
13n_3420,1
13n_3421,1
13n_3422,2
13n_3423,1
13n_3424,1
13n_3425,1
13n_3426,2
13n_3427,1
13n_3428,1
13n_3430,2
13n_3431,2
13n_3432,3
13n_3433,1
13n_3434,1
13n_3435,1
13n_3436,0
13n_3437,1
13n_3438,2
13n_3439,1
13n_3440,1
13n_3441,1
13n_3442,1
13n_3443,2
13n_3444,1
13n_3445,1
13n_3446,2
13n_3447,1
13n_3448,1
13n_3449,1
13n_3450,1
13n_3451,1
13n_3452,1
13n_3453,1
13n_3454,2
13n_3456,1
13n_3457,0
13n_3458,1
13n_3459,1
13n_3460,1
13n_3461,1
13n_3462,2
13n_3463,1
13n_3464,1
13n_3465,1
13n_3466,1
13n_3467,2
13n_3468,2
13n_3469,1
13n_3470,1
13n_3471,1
13n_3472,1
13n_3473,0
13n_3474,1
13n_3475,1
13n_3476,1
13n_3477,1
13n_3478,2
13n_3479,1
13n_3480,3
13n_3482,0
13n_3483,1
13n_3484,3
13n_3485,1
13n_3486,1
13n_3487,1
13n_3488,1
13n_3489,3
13n_3490,3
13n_3491,2
13n_3492,2
13n_3493,3
13n_3494,2
13n_3495,3
13n_3496,1
13n_3497,1
13n_3498,1
13n_3499,4
13n_3500,3
13n_3501,2
13n_3502,3
13n_3503,1
13n_3504,2
13n_3505,1
13n_3506,1
13n_3508,2
13n_3509,1
13n_3510,0
13n_3511,2
13n_3512,1
13n_3513,0
13n_3514,1
13n_3515,2
13n_3516,1
13n_3517,0
13n_3518,2
13n_3519,3
13n_3520,2
13n_3521,1
13n_3522,[1;2]
13n_3523,0
13n_3524,1
13n_3525,2
13n_3526,1
13n_3527,3
13n_3528,4
13n_3529,1
13n_3530,1
13n_3531,1
13n_3532,3
13n_3534,1
13n_3535,0
13n_3536,2
13n_3537,1
13n_3538,1
13n_3539,1
13n_3540,1
13n_3541,1
13n_3542,1
13n_3543,2
13n_3544,1
13n_3545,0
13n_3546,2
13n_3547,1
13n_3548,1
13n_3549,1
13n_3550,1
13n_3551,4
13n_3552,3
13n_3553,1
13n_3554,1
13n_3555,1
13n_3556,1
13n_3557,0
13n_3558,1
13n_3560,2
13n_3561,2
13n_3562,1
13n_3563,1
13n_3564,1
13n_3565,1
13n_3566,4
13n_3567,[1;2]
13n_3568,1
13n_3569,3
13n_3570,2
13n_3571,0
13n_3572,2
13n_3573,1
13n_3574,1
13n_3575,0
13n_3576,3
13n_3577,1
13n_3578,1
13n_3579,1
13n_3580,1
13n_3581,2
13n_3582,1
13n_3583,1
13n_3584,2
13n_3586,1
13n_3587,3
13n_3588,3
13n_3589,2
13n_3590,1
13n_3591,1
13n_3592,1
13n_3593,2
13n_3594,0
13n_3595,1
13n_3596,1
13n_3597,1
13n_3598,1
13n_3599,1
13n_3600,1
13n_3601,2
13n_3602,1
13n_3603,3
13n_3604,2
13n_3605,1
13n_3606,1
13n_3607,1
13n_3608,3
13n_3609,2
13n_3610,1
13n_3612,1
13n_3613,1
13n_3614,1
13n_3615,1
13n_3616,[1;2]
13n_3617,0
13n_3618,1
13n_3619,2
13n_3620,1
13n_3621,1
13n_3622,1
13n_3623,1
13n_3624,0
13n_3625,1
13n_3626,1
13n_3627,2
13n_3628,1
13n_3629,2
13n_3630,1
13n_3631,1
13n_3632,2
13n_3633,3
13n_3634,2
13n_3635,3
13n_3636,1
13n_3638,2
13n_3639,2
13n_3640,1
13n_3641,1
13n_3642,4
13n_3643,3
13n_3644,1
13n_3645,2
13n_3646,1
13n_3647,2
13n_3648,2
13n_3649,1
13n_3650,2
13n_3651,1
13n_3652,1
13n_3653,2
13n_3654,2
13n_3655,3
13n_3656,1
13n_3657,1
13n_3658,1
13n_3659,2
13n_3660,1
